273	9.27942
274	7.99033
275	8.00551
276	10.5408
277	11.2924
278	9.07013
279	8.4693
280	9.75689
281	8.91747
282	8.61612
283	10.0935
284	9.9156
285	9.92926
286	8.58163
287	7.51921
288	8.51504
289	7.71341
290	9.31661
291	8.10302
292	6.56958
293	8.44122
294	8.93218
295	8.8027
296	8.80494
297	11.445
298	9.22616
299	7.72952
300	10.765
301	11.1802
302	8.56558
303	8.87834
304	8.93864
305	7.15233
306	7.83875
307	9.16583
308	9.20991
309	8.31971
310	8.00612
311	8.18918
312	8.78915
313	10.3281
314	8.86786
315	9.25446
316	9.30753
317	9.56093
318	10.1261
319	12.0763
320	7.35581
321	7.03094
322	6.22935
323	7.37001
324	6.88815
325	9.99608
326	7.95315
327	9.39157
328	7.73743
329	7.39866
330	8.30443
331	7.00729
332	7.8622
333	6.67483
334	8.7137
335	8.6584
336	7.85469
337	9.96284
338	8.94861
339	9.86701
340	10.008
341	13.5509
342	12.3165
343	10.0755
344	12.3337
345	10.1624
346	10.6419
347	11.004
348	11.1777
349	8.2206
350	12.3918
351	13.1695
352	10.8781
353	9.89582
354	12.2217
355	13.68
356	9.92472
357	10.1313
358	10.0065
359	8.96204
360	10.951
361	9.31201
362	7.10362
363	6.68973
364	12.384
365	8.94252
366	8.72946
367	8.78293
368	8.38415
369	7.50606
370	6.53331
371	11.6822
372	7.49209
373	12.4757
374	9.74373
375	16.6849
376	14.5538
377	5.73311
378	5.81147
379	7.30659
380	7.33231
381	7.68933
382	8.69551
383	8.86165
384	5.5517
385	5.94924
386	8.06341
387	10.1798
388	8.25822
389	7.98179
390	8.45113
391	7.9892
392	7.31864
393	8.88715
394	9.32447
395	9.42533
396	5.94799
397	8.99206
398	9.01163
399	8.38045
400	8.74297
401	9.79683
402	8.59618
403	10.308
404	10.9525
405	11.9254
406	9.55953
407	9.48533
408	5.24366
409	7.0396
410	10.1277
411	10.2615
412	9.39266
413	7.38474
414	8.99
415	7.31864
416	7.31864
417	7.31864
418	7.31864
419	6.72419
420	5.81179
421	9.86962
422	8.78695
423	9.57813
424	11.1882
425	7.04605
426	7.75456
427	8.42056
428	8.64051
429	6.93171
430	8.28057
431	9.48005
432	5.49071
433	8.12706
434	7.31864
435	7.41247
436	7.90876
437	12.4575
438	10.0828
439	8.35084
440	6.81694
441	10.6884
442	8.97209
443	8.42842
444	6.7604
445	6.46604
446	7.32032
447	6.93906
448	6.20061
449	10.0266
450	7.67529
451	5.70495
452	5.77333
453	5.74982
454	5.71258
455	5.36721
456	12.324
457	7.31864
458	6.6166
459	5.43116
460	6.01485
461	14.1538
462	14.0564
463	11.4435
464	9.48383
465	11.3481
466	9.90689
467	9.92187
468	8.61121
469	8.76741
470	11.2
471	7.66449
472	8.01715
473	6.19926
474	6.04009
475	6.76875
476	6.02104
477	6.33463
478	8.90436
479	8.53677
480	8.66183
481	8.37924
482	10.7918
483	8.41713
484	7.25497
485	7.47092
486	9.11838
487	6.39972
488	6.83633
489	7.18106
490	7.25123
491	8.37621
492	5.99724
493	6.98335
494	6.54794
495	6.40094
496	12.523
497	8.97959
498	9.2918
499	9.38197
500	9.43684
501	6.33335
502	6.33108
503	8.3746
504	8.46079
505	8.05707
506	12.2593
507	12.348
508	9.79672
509	10.4177
510	7.07195
511	6.58346
512	5.93978
513	11.2031
514	5.99941
515	7.08998
516	7.58269
517	8.08609
518	7.37143
519	10.3191
520	8.68363
521	5.68292
522	8.79957
523	8.94546
524	7.40286
525	8.49162
526	7.99346
527	8.37774
528	8.91366
529	7.9088
530	7.54263
531	8.55174
532	9.73101
533	8.85687
534	8.43738
535	7.36269
536	8.24525
537	8.19011
538	11.9386
539	9.27962
540	8.90931
541	8.32045
542	8.26373
543	9.72651
544	9.02402
545	10.3825
546	9.1018
547	7.89006
548	8.6737
549	10.0886
550	11.071
551	5.10425
552	6.87545
553	6.58474
554	9.30502
555	8.71231
556	10.0578
557	9.34095
558	8.73515
559	8.54966
560	11.8957
561	11.9909
562	11.9479
563	6.97985
564	10.3881
565	9.10341
566	9.63104
567	9.00089
568	9.62309
569	9.12656
570	6.59682
571	5.95596
572	9.69182
573	9.12962
574	8.05755
575	8.96436
576	7.65983
577	7.94464
578	8.29597
579	7.46349
580	7.52248
581	8.6675
582	9.94536
583	9.99034
584	8.10167
585	9.38061
586	15.5203
587	15.9719
588	6.56064
589	12.0413
590	11.1716
591	13.6272
592	9.30977
593	8.2729
594	8.0487
595	11.799
596	6.68608
597	7.09528
598	7.48741
599	7.2741
600	10.548
601	8.92834
602	8.80147
603	10.3314
604	10.6048
605	10.1536
606	8.60325
607	10.7782
608	7.16486
609	11.7871
610	10.8988
611	8.13443
612	9.20648
613	6.0331
614	8.31886
615	9.73896
616	8.35593
617	9.45821
618	10.7771
619	7.73378
620	7.01274
621	8.02622
622	7.04992
623	6.66254
624	6.14412
625	6.68317
626	6.47385
627	7.38839
628	9.31425
629	6.39483
630	6.20172
631	7.5364
632	10.9758
633	5.71609
634	6.73591
635	6.25499
636	5.47509
637	6.14521
638	6.21237
639	9.39062
640	6.91458
641	10.7057
642	7.46584
643	6.80513
644	8.02998
645	7.88492
646	6.74972
647	8.89612
648	6.21215
649	6.07914
650	8.66922
651	8.82239
652	8.21837
653	9.22871
654	11.5546
655	6.66339
656	8.18903
657	8.81424
658	11.7153
659	7.80283
660	8.25911
661	9.68403
662	7.31864
663	6.9654
664	6.96894
665	12.5263
666	12.9377
667	8.39695
668	8.02753
669	9.02649
670	7.7055
671	8.31509
672	9.7941
673	8.05991
674	8.21732
675	10.9906
676	11.2829
677	9.02318
678	9.42253
679	10.8695
680	6.61148
681	7.99121
682	7.96638
683	9.99852
684	7.58497
685	8.4253
686	9.05587
687	7.34915
688	8.21008
689	8.35776
690	8.78382
691	9.20238
692	8.50064
693	10.0182
694	11.3881
695	8.39289
696	10.1103
697	12.296
698	8.56386
699	5.21271
700	7.31864
701	7.56174
702	7.63929
703	8.67863
704	10.1272
705	13.1987
706	9.09046
707	9.46955
708	13.4288
709	9.08593
710	8.354
711	7.0432
712	8.06062
713	7.96981
714	8.13234
715	13.1659
716	10.9347
717	10.1132
718	7.03382
719	9.41572
720	8.68435
721	7.34338
722	15.0708
723	6.78488
724	7.88737
725	13.3665
726	6.78912
727	6.69638
728	8.47631
729	8.08758
730	8.37943
731	7.24293
732	7.15949
733	9.24254
734	7.31864
735	7.23417
736	8.13528
737	8.11676
738	7.13676
739	6.46371
740	8.59313
741	7.83306
742	10.7491
743	11.021
744	14.5407
745	8.5525
746	8.59294
747	12.6512
748	8.08304
749	9.61016
750	8.3587
751	9.4574
752	7.95266
753	15.3271
754	8.47107
755	9.31328
756	9.0276
757	12.7511
758	11.6093
759	10.0545
760	10.1962
761	9.49222
762	11.7816
763	8.31279
764	8.23533
765	11.6326
766	9.59873
767	12.1934
768	9.31912
769	7.98072
770	13.161
771	7.23513
772	11.8836
773	10.5671
774	11.1198
775	11.1862
776	10.5958
777	9.50009
778	13.1535
779	12.0067
780	7.30463
781	8.75049
782	10.1269
783	10.3354
784	7.4962
785	9.68317
786	7.82005
787	6.21463
788	10.6793
789	8.8131
790	8.70669
791	8.10086
792	7.65657
793	9.48765
794	9.6815
795	7.28867
796	8.18363
797	8.53767
798	7.31864
799	7.06352
800	13.7419
801	13.1013
802	12.8979
803	12.6223
804	11.1138
805	7.42752
